Train_sizes,Score,Set
134,0.917910447761194,Training
134,0.5166666666666667,Validation
134,0.917910447761194,Training
134,0.5166666666666667,Validation
134,0.917910447761194,Training
134,0.5254237288135594,Validation
134,0.9253731343283582,Training
134,0.5084745762711864,Validation
141,0.8794326241134752,Training
141,0.5166666666666667,Validation
141,0.8723404255319149,Training
141,0.5166666666666667,Validation
141,0.8723404255319149,Training
141,0.5166666666666667,Validation
141,0.8723404255319149,Training
141,0.5254237288135594,Validation
141,0.8794326241134752,Training
141,0.5084745762711864,Validation
149,0.8389261744966443,Training
149,0.5166666666666667,Validation
149,0.8322147651006712,Training
149,0.5333333333333333,Validation
149,0.825503355704698,Training
149,0.5333333333333333,Validation
149,0.825503355704698,Training
149,0.5254237288135594,Validation
149,0.8322147651006712,Training
149,0.5084745762711864,Validation
156,0.8397435897435898,Training
156,0.5333333333333333,Validation
156,0.8076923076923077,Training
156,0.6166666666666667,Validation
156,0.7884615384615384,Training
156,0.6,Validation
156,0.7884615384615384,Training
156,0.5254237288135594,Validation
156,0.7948717948717948,Training
156,0.5423728813559322,Validation
164,0.8353658536585366,Training
164,0.5666666666666667,Validation
164,0.7926829268292683,Training
164,0.6666666666666666,Validation
164,0.7926829268292683,Training
164,0.6833333333333333,Validation
164,0.7987804878048781,Training
164,0.5932203389830508,Validation
164,0.7926829268292683,Training
164,0.6101694915254238,Validation
171,0.8187134502923976,Training
171,0.6333333333333333,Validation
171,0.8011695906432749,Training
171,0.6833333333333333,Validation
171,0.7894736842105263,Training
171,0.7,Validation
171,0.783625730994152,Training
171,0.6779661016949152,Validation
171,0.7953216374269005,Training
171,0.6779661016949152,Validation
178,0.8202247191011236,Training
178,0.6666666666666666,Validation
178,0.797752808988764,Training
178,0.75,Validation
178,0.8033707865168539,Training
178,0.7166666666666667,Validation
178,0.7921348314606742,Training
178,0.7457627118644068,Validation
178,0.8202247191011236,Training
178,0.711864406779661,Validation
186,0.8440860215053764,Training
186,0.6833333333333333,Validation
186,0.7956989247311828,Training
186,0.7833333333333333,Validation
186,0.8118279569892473,Training
186,0.7666666666666667,Validation
186,0.8172043010752689,Training
186,0.7457627118644068,Validation
186,0.8064516129032258,Training
186,0.7457627118644068,Validation
193,0.8290155440414507,Training
193,0.6666666666666666,Validation
193,0.7979274611398963,Training
193,0.7833333333333333,Validation
193,0.7927461139896373,Training
193,0.7833333333333333,Validation
193,0.7979274611398963,Training
193,0.7288135593220338,Validation
193,0.8134715025906736,Training
193,0.7457627118644068,Validation
201,0.8109452736318408,Training
201,0.7166666666666667,Validation
201,0.7960199004975125,Training
201,0.8,Validation
201,0.7960199004975125,Training
201,0.8,Validation
201,0.8059701492537313,Training
201,0.7457627118644068,Validation
201,0.8109452736318408,Training
201,0.7796610169491526,Validation
208,0.8173076923076923,Training
208,0.7333333333333333,Validation
208,0.7932692307692307,Training
208,0.8,Validation
208,0.7836538461538461,Training
208,0.8,Validation
208,0.8125,Training
208,0.7627118644067796,Validation
208,0.8173076923076923,Training
208,0.7966101694915254,Validation
215,0.7906976744186046,Training
215,0.75,Validation
215,0.8046511627906977,Training
215,0.8166666666666667,Validation
215,0.7906976744186046,Training
215,0.8,Validation
215,0.813953488372093,Training
215,0.7627118644067796,Validation
215,0.8186046511627907,Training
215,0.7966101694915254,Validation
223,0.7937219730941704,Training
223,0.75,Validation
223,0.7847533632286996,Training
223,0.8166666666666667,Validation
223,0.7892376681614349,Training
223,0.8,Validation
223,0.7982062780269058,Training
223,0.7457627118644068,Validation
223,0.8071748878923767,Training
223,0.7627118644067796,Validation
230,0.8,Training
230,0.75,Validation
230,0.782608695652174,Training
230,0.8333333333333334,Validation
230,0.7956521739130434,Training
230,0.8166666666666667,Validation
230,0.8043478260869565,Training
230,0.7627118644067796,Validation
230,0.8130434782608695,Training
230,0.7457627118644068,Validation
238,0.7815126050420168,Training
238,0.7333333333333333,Validation
238,0.773109243697479,Training
238,0.85,Validation
238,0.7815126050420168,Training
238,0.8333333333333334,Validation
238,0.7857142857142857,Training
238,0.7627118644067796,Validation
238,0.8067226890756303,Training
238,0.711864406779661,Validation
